Name,DataType,Description,DataTypeID,Retentive,Force2,DisplayFormat,ArrayDimension1,ArrayDimension2,Publish,MarkAsUsed,MaxLength,InitialValue,DataSource,DataSourceClsid,IOAddress,IOAddressOffset,IOAddressAlias,Input_VTL,Output_VTL,extra_properties
BS_1S_TANK_WORK_REG_2,INT,Ballast #1-S Register # 2,,YES,,Decimal,0,0,False,NO,16,7057,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_1S_TANK_WORK_REG_3,INT,Ballast #1-S Register # 3,,YES,,Decimal,0,0,False,NO,16,1764,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6P_TANK_WORK_REG_0,INT,Ballast #6P-W Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6P_TANK_WORK_REG_1,INT,Ballast #6P-W Register # 1,,YES,,Decimal,0,0,False,NO,16,1262,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6P_TANK_WORK_REG_2,INT,Ballast #6P-W Register # 2,,YES,,Decimal,0,0,False,NO,16,5048,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6P_TANK_WORK_REG_3,INT,Ballast #6P-W Register # 3,,YES,,Decimal,0,0,False,NO,16,1261,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6S_TANK_WORK_REG_0,INT,Ballast #6S-W Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6S_TANK_WORK_REG_1,INT,Ballast #6S-W Register # 1,,YES,,Decimal,0,0,False,NO,16,2006,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6S_TANK_WORK_REG_2,INT,Ballast #6S-W Register # 2,,YES,,Decimal,0,0,False,NO,16,8020,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6S_TANK_WORK_REG_3,INT,Ballast #6S-W Register # 3,,YES,,Decimal,0,0,False,NO,16,2003,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APP_WORK_REG_0,INT,Ballast AftPeak-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APP_WORK_REG_1,INT,Ballast AftPeak-P Register # 1,,YES,,Decimal,0,0,False,NO,16,1439,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APP_WORK_REG_2,INT,Ballast AftPeak-P Register # 2,,YES,,Decimal,0,0,False,NO,16,5756,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APP_WORK_REG_3,INT,Ballast AftPeak-P Register # 3,,YES,,Decimal,0,0,False,NO,16,1439,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APS_WORK_REG_0,INT,Ballast AftPeak-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APS_WORK_REG_1,INT,Ballast AftPeak-S Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APS_WORK_REG_2,INT,Ballast AftPeak-S Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APS_WORK_REG_3,INT,Ballast AftPeak-S Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_FP_WORK_REG_0,INT,Ballast ForePeak Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_FP_WORK_REG_1,INT,Ballast ForePeak Register # 1,,YES,,Decimal,0,0,False,NO,16,2810,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_FP_WORK_REG_2,INT,Ballast ForePeak Register # 2,,YES,,Decimal,0,0,False,NO,16,11241,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_FP_WORK_REG_3,INT,Ballast ForePeak Register # 3,,YES,,Decimal,0,0,False,NO,16,2792,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6PC_TANK_WORK_REG_0,INT,Ballast #6P-C Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6PC_TANK_WORK_REG_1,INT,Ballast #6P-C Register # 1,,YES,,Decimal,0,0,False,NO,16,1531,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6PC_TANK_WORK_REG_2,INT,Ballast #6P-C Register # 2,,YES,,Decimal,0,0,False,NO,16,6125,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6PC_TANK_WORK_REG_3,INT,Ballast #6P-C Register # 3,,YES,,Decimal,0,0,False,NO,16,1530,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6SC_TANK_WORK_REG_0,INT,Ballast #6S-C Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6SC_TANK_WORK_REG_1,INT,Ballast #6S-C Register # 1,,YES,,Decimal,0,0,False,NO,16,1484,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6SC_TANK_WORK_REG_2,INT,Ballast #6S-C Register # 2,,YES,,Decimal,0,0,False,NO,16,5935,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_6SC_TANK_WORK_REG_3,INT,Ballast #6S-C Register # 3,,YES,,Decimal,0,0,False,NO,16,1484,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1S_WORK_REG_0,INT,Methanol Pump Void #1-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1S_WORK_REG_1,INT,Methanol Pump Void #1-S Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1S_WORK_REG_2,INT,Methanol Pump Void #1-S Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1S_WORK_REG_3,INT,Methanol Pump Void #1-S Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1P_WORK_REG_0,INT,Methanol Pump Void #1-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1P_WORK_REG_1,INT,Methanol Pump Void #1-P Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1P_WORK_REG_2,INT,Methanol Pump Void #1-P Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_1P_WORK_REG_3,INT,Methanol Pump Void #1-P Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_2S_WORK_REG_0,INT,Methanol Pump Void #2-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_2S_WORK_REG_1,INT,Methanol Pump Void #2-S Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_2S_WORK_REG_2,INT,Methanol Pump Void #2-S Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_2S_WORK_REG_3,INT,Methanol Pump Void #2-S Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_2P_WORK_REG_0,INT,Methanol Pump Void #2-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_2P_WORK_REG_1,INT,Methanol Pump Void #2-P Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_2P_WORK_REG_2,INT,Methanol Pump Void #2-P Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
ME_2P_WORK_REG_3,INT,Methanol Pump Void #2-P Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_SDT_WORK_REG_0,INT,Fuel Oil SDT Day Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_SDT_WORK_REG_1,INT,Fuel Oil SDT Day Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_SDT_WORK_REG_2,INT,Fuel Oil SDT Day Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
FO_SDT_WORK_REG_3,INT,Fuel Oil SDT Day Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
WW_WORK_REG_0,INT,WashWater Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
WW_WORK_REG_1,INT,WashWater Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
WW_WORK_REG_2,INT,WashWater Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
WW_WORK_REG_3,INT,WashWater Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APPV_WORK_REG_0,INT,Ballast AftPeak Void-P Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APPV_WORK_REG_1,INT,Ballast AftPeak Void-P Register # 1,,YES,,Decimal,0,0,False,NO,16,1439,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APPV_WORK_REG_2,INT,Ballast AftPeak Void-P Register # 2,,YES,,Decimal,0,0,False,NO,16,5756,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APPV_WORK_REG_3,INT,Ballast AftPeak Void-P Register # 3,,YES,,Decimal,0,0,False,NO,16,1439,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APSV_WORK_REG_0,INT,Ballast AftPeak Void-S Register # 0,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APSV_WORK_REG_1,INT,Ballast AftPeak Void-S Register # 1,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APSV_WORK_REG_2,INT,Ballast AftPeak Void-S Register # 2,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
BS_APSV_WORK_REG_3,INT,Ballast AftPeak Void-S Register # 3,,YES,,Decimal,0,0,False,NO,16,0,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},,,,,,
